Date,Price,Open,High,Low,Vol.,Change %
09/09/2022,12588.29,12424.15,12610.43,12424.15,228.58M,2.17%
09/08/2022,12321.19,12139.57,12374.13,12120.26,231.14M,0.50%
09/07/2022,12259.39,12038.18,12298.12,12026.98,237.42M,2.07%
09/06/2022,12011.31,12106.57,12152.42,11928.81,244.57M,-0.72%
09/02/2022,12098.44,12392.45,12451.28,12035.53,249.11M,-1.44%
09/01/2022,12274.62,12158.88,12290.33,12012.98,277.40M,0.02%
08/31/2022,12272.03,12448.07,12502.15,12268.08,315.42M,-0.57%
08/30/2022,12342.70,12562.40,12572.88,12240.82,232.45M,-1.13%
08/29/2022,12484.32,12488.46,12594.34,12440.40,219.65M,-0.96%
08/26/2022,12605.17,13129.91,13175.25,12603.41,308.68M,-4.10%
08/25/2022,13143.58,12984.74,13146.84,12951.61,209.03M,1.75%
08/24/2022,12917.86,12876.23,12995.14,12843.58,179.36M,0.28%
08/23/2022,12881.79,12885.28,13000.71,12852.70,179.39M,-0.07%
08/22/2022,12890.54,13056.39,13073.07,12859.82,222.57M,-2.66%
08/19/2022,13242.90,13370.25,13402.61,13210.82,248.83M,-1.95%
08/18/2022,13505.99,13474.24,13553.28,13405.74,189.70M,0.26%
08/17/2022,13470.86,13499.24,13591.58,13389.82,197.26M,-1.21%
08/16/2022,13635.21,13617.66,13720.91,13508.47,180.39M,-0.23%
08/15/2022,13667.18,13529.66,13685.65,13524.53,166.36M,0.75%
08/12/2022,13565.87,13384.65,13565.87,13341.65,209.25M,2.06%
08/11/2022,13291.99,13471.03,13555.38,13271.35,198.56M,-0.65%
08/10/2022,13378.32,13330.66,13386.85,13220.05,255.82M,2.85%
08/09/2022,13008.17,13064.24,13095.70,12945.60,214.96M,-1.15%
08/08/2022,13159.16,13227.09,13394.53,13103.80,202.55M,-0.37%
08/05/2022,13207.69,13107.45,13286.02,13070.36,215.10M,-0.78%
08/04/2022,13311.04,13253.77,13326.72,13170.44,221.80M,0.44%
08/03/2022,13253.26,12983.58,13289.19,12974.85,284.79M,2.73%
08/02/2022,12901.60,12853.04,13073.27,12809.01,215.11M,-0.30%
08/01/2022,12940.78,12877.04,13084.61,12833.16,226.46M,-0.06%
07/29/2022,12947.98,12784.20,12986.64,12726.25,340.16M,1.81%
07/28/2022,12717.87,12580.61,12741.83,12433.55,257.67M,0.92%
07/27/2022,12601.47,12299.34,12660.77,12256.93,304.74M,4.26%
07/26/2022,12086.90,12248.21,12259.01,12051.21,229.65M,-1.96%
07/25/2022,12328.41,12391.21,12415.59,12244.40,190.24M,-0.55%
07/22/2022,12396.47,12575.76,12662.86,12322.82,236.15M,-1.77%
07/21/2022,12619.41,12466.13,12620.50,12351.42,222.30M,1.44%
07/20/2022,12439.68,12269.07,12488.39,12232.20,239.69M,1.55%
07/19/2022,12249.42,12046.69,12258.37,11967.92,267.09M,3.13%
07/18/2022,11877.50,12089.68,12156.09,11836.52,231.20M,-0.89%
07/15/2022,11983.62,11896.15,11987.52,11828.13,264.00M,1.83%
07/14/2022,11768.40,11637.18,11801.11,11488.27,204.76M,0.34%
07/13/2022,11728.53,11523.91,11819.69,11498.96,204.07M,-0.14%
07/12/2022,11744.99,11926.84,11990.44,11684.02,208.96M,-0.97%
07/11/2022,11860.28,12008.76,12026.06,11830.89,198.97M,-2.19%
07/08/2022,12125.69,11977.95,12179.32,11956.03,175.25M,0.14%
07/07/2022,12109.05,11913.73,12137.71,11897.51,224.25M,2.16%
07/06/2022,11852.59,11807.08,11941.31,11727.36,205.56M,0.62%
07/05/2022,11779.91,11419.34,11781.74,11366.07,246.77M,1.68%
07/01/2022,11585.68,11472.63,11592.85,11378.63,223.73M,0.71%
06/30/2022,11503.72,11532.32,11650.97,11322.86,293.08M,-1.33%
06/29/2022,11658.26,11619.01,11710.21,11537.72,191.33M,0.18%
06/28/2022,11637.77,12021.34,12133.87,11633.13,244.75M,-3.09%
06/27/2022,12008.24,12157.93,12175.98,11965.67,218.40M,-0.81%
06/24/2022,12105.85,11826.95,12112.82,11812.18,428.18M,3.49%
06/23/2022,11697.68,11622.09,11729.62,11515.49,231.63M,1.47%
06/22/2022,11527.71,11427.74,11708.08,11423.20,240.32M,-0.16%
06/21/2022,11546.76,11446.99,11638.47,11446.99,277.58M,2.49%
06/17/2022,11265.99,11172.65,11357.97,11089.93,648.78M,1.24%
06/16/2022,11127.57,11286.87,11311.05,11037.21,326.71M,-4.02%
06/15/2022,11593.77,11468.13,11751.30,11346.54,285.50M,2.49%
06/14/2022,11311.69,11385.18,11418.22,11205.92,240.09M,0.21%
06/13/2022,11288.32,11472.19,11568.65,11254.18,341.06M,-4.60%
06/10/2022,11832.82,12052.59,12082.69,11825.35,283.02M,-3.56%
06/09/2022,12269.78,12543.37,12666.41,12265.86,224.67M,-2.74%
06/08/2022,12615.13,12682.81,12776.65,12578.55,196.52M,-0.76%
06/07/2022,12711.67,12456.49,12737.30,12413.56,191.80M,0.89%
06/06/2022,12599.63,12745.89,12804.46,12534.58,199.82M,0.41%
06/03/2022,12548.02,12650.39,12724.81,12505.76,218.94M,-2.67%
06/02/2022,12892.89,12498.63,12897.63,12447.77,237.93M,2.75%
06/01/2022,12548.36,12750.31,12820.47,12457.91,207.11M,-0.74%
05/31/2022,12642.10,12688.95,12762.84,12482.33,418.67M,-0.31%
05/27/2022,12681.42,12421.80,12682.58,12405.29,247.78M,3.30%
05/26/2022,12276.79,11906.83,12337.73,11901.87,253.12M,2.79%
05/25/2022,11943.93,11732.45,12028.89,11714.27,226.97M,1.48%
05/24/2022,11769.84,11807.78,11842.81,11576.11,232.10M,-2.20%
05/23/2022,12034.28,11867.08,12047.81,11785.76,224.19M,1.68%
05/20/2022,11835.62,12037.03,12044.70,11492.29,310.72M,-0.34%
05/19/2022,11875.63,11872.56,12066.85,11795.79,275.82M,-0.44%
05/18/2022,11928.31,12352.92,12389.96,11887.00,280.61M,-5.06%
05/17/2022,12564.10,12496.63,12572.99,12333.99,234.46M,2.62%
05/16/2022,12243.58,12297.07,12395.51,12196.21,198.36M,-1.16%
05/13/2022,12387.40,12125.93,12429.28,12069.13,269.06M,3.70%
05/12/2022,11945.50,11790.13,12128.73,11692.12,324.80M,-0.18%
05/11/2022,11967.56,12240.21,12470.89,11939.09,301.24M,-3.06%
05/10/2022,12345.86,12496.84,12537.89,12173.47,303.31M,1.30%
05/09/2022,12187.72,12465.91,12542.32,12136.19,320.51M,-3.98%
05/06/2022,12693.53,12776.86,12926.58,12522.77,275.35M,-1.22%
05/05/2022,12850.55,13344.79,13344.79,12710.59,327.49M,-5.06%
05/04/2022,13535.71,13110.30,13556.67,12887.53,287.02M,3.41%
05/03/2022,13089.90,13045.35,13178.74,12982.70,209.20M,0.11%
05/02/2022,13075.85,12864.83,13083.57,12716.62,263.46M,1.72%
04/29/2022,12854.80,13274.94,13428.53,12835.48,319.45M,-4.47%
04/28/2022,13456.06,13254.96,13542.56,13038.17,282.58M,3.48%
04/27/2022,13003.36,13009.40,13241.94,12936.41,256.81M,-0.05%
04/26/2022,13009.71,13447.66,13447.66,13009.65,263.14M,-3.87%
04/25/2022,13533.22,13275.41,13541.77,13239.73,247.87M,1.32%
04/22/2022,13356.87,13714.63,13769.40,13342.79,247.88M,-2.65%
04/21/2022,13720.45,14174.92,14277.21,13682.68,231.64M,-1.99%
04/20/2022,13998.53,14246.20,14263.61,13962.86,217.57M,-1.49%
04/19/2022,14210.26,13882.75,14236.51,13844.74,187.17M,2.15%
04/18/2022,13910.76,13859.47,13997.92,13788.96,172.21M,0.13%
